ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,SalesTerritoryKey,SalesOrderNumber,OrderQuantity,UnitPrice,ExtendedAmount,DiscountAmount,ProductStandardCost,SalesAmount,TaxAmt,Freight
377,2012-08-19,2012-08-31,2017-02-11,23546,9,SO49366,1,2181.5625,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
362,2012-08-19,2012-08-31,2017-02-12,27047,1,SO49367,1,2049.0982,2049.0982,0,1105.81,2049.0982,163.9279,51.2275
325,2012-08-19,2012-08-31,2017-02-13,15528,1,SO49368,1,782.99,782.99,0,486.7066,782.99,62.6392,19.5748
343,2012-08-19,2012-08-31,2017-02-14,15552,1,SO49369,1,782.99,782.99,0,486.7066,782.99,62.6392,19.5748
379,2012-08-19,2012-08-31,2017-02-15,23574,9,SO49370,1,2181.5625,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
329,2012-08-19,2012-08-31,2017-02-16,26663,9,SO49371,1,782.99,782.99,0,486.7066,782.99,62.6392,19.5748
375,2012-08-18,2012-08-30,2017-02-17,17082,8,SO49352,1,2181.5625,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
325,2012-08-18,2012-08-30,2017-02-18,20931,10,SO49353,1,782.99,782.99,0,486.7066,782.99,62.6392,19.5748
373,2012-08-18,2012-08-30,2017-02-19,13883,4,SO49354,1,2181.5625,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
362,2012-08-18,2012-08-30,2017-02-20,14031,9,SO49355,1,2049.0982,2049.0982,0,1105.81,2049.0982,163.9279,51.2275
369,2012-08-18,2012-08-30,2017-02-21,23540,9,SO49356,1,2443.35,2443.35,0,1518.7864,2443.35,195.468,61.0838
377,2012-08-18,2012-08-30,2017-02-22,23542,9,SO49357,1,2181.5625,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
356,2012-08-18,2012-08-30,2017-02-23,27076,4,SO49358,1,2071.4196,2071.4196,0,1117.8559,2071.4196,165.7136,51.7855
385,2012-08-18,2012-08-30,2017-02-24,14343,1,SO49359,1,1000.4375,1000.4375,0,605.6492,1000.4375,80.035,25.0109
358,2012-08-18,2012-08-30,2017-02-25,27069,4,SO49360,1,2049.0982,2049.0982,0,1105.81,2049.0982,163.9279,51.2275
373,2012-08-18,2012-08-30,2017-02-26,15663,7,SO49361,1,2181.5625,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
368,2012-08-17,2012-08-29,2017-02-27,17183,8,SO49339,1,2443.35,2443.35,0,1518.7864,2443.35,195.468,61.0838
375,2012-08-17,2012-08-29,2017-02-28,15624,7,SO49340,1,2181.5625,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
381,2012-08-17,2012-08-29,2017-03-01,17756,7,SO49341,1,1000.4375,1000.4375,0,605.6492,1000.4375,80.035,25.0109
356,2012-08-17,2012-08-29,2017-03-02,12599,10,SO49342,1,2071.4196,2071.4196,0,1117.8559,2071.4196,165.7136,51.7855
356,2012-08-17,2012-08-29,2017-03-03,14033,9,SO49343,1,2071.4196,2071.4196,0,1117.8559,2071.4196,165.7136,51.7855
352,2012-08-17,2012-08-29,2017-03-04,14048,9,SO49344,1,2071.4196,2071.4196,0,1117.8559,2071.4196,165.7136,51.7855
362,2012-08-17,2012-08-29,2017-03-05,14070,9,SO49345,1,2049.0982,2049.0982,0,1105.81,2049.0982,163.9279,51.2275
362,2012-08-17,2012-08-29,2017-03-06,14218,9,SO49346,1,2049.0982,2049.0982,0,1105.81,2049.0982,163.9279,51.2275
369,2012-08-17,2012-08-29,2017-03-07,23539,9,SO49347,1,2443.35,2443.35,0,1518.7864,2443.35,195.468,61.0838
369,2012-08-17,2012-08-29,2017-03-08,23547,9,SO49348,1,2443.35,2443.35,0,1518.7864,2443.35,195.468,61.0838
360,2012-08-17,2012-08-29,2017-03-09,27045,1,SO49349,1,2049.0982,2049.0982,0,1105.81,2049.0982,163.9279,51.2275
331,2012-08-17,2012-08-29,2017-03-10,15547,4,SO49350,1,782.99,782.99,0,486.7066,782.99,62.6392,19.5748
329,2012-08-17,2012-08-29,2017-03-11,26673,9,SO49351,1,782.99,782.99,0,486.7066,782.99,62.6392,19.5748
369,2012-08-16,2012-08-28,2017-03-12,17790,10,SO49327,1,2443.35,2443.35,0,1518.7864,2443.35,195.468,61.0838
373,2012-08-16,2012-08-28,2017-03-13,17812,10,SO49328,1,2181.5625,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
387,2012-08-16,2012-08-28,2017-03-14,17754,7,SO49329,1,1000.4375,1000.4375,0,605.6492,1000.4375,80.035,25.0109
354,2012-08-16,2012-08-28,2017-03-15,12314,8,SO49330,1,2071.4196,2071.4196,0,1117.8559,2071.4196,165.7136,51.7855
358,2012-08-16,2012-08-28,2017-03-16,12384,8,SO49331,1,2049.0982,2049.0982,0,1105.81,2049.0982,163.9279,51.2275
352,2012-08-16,2012-08-28,2017-03-17,14063,9,SO49332,1,2071.4196,2071.4196,0,1117.8559,2071.4196,165.7136,51.7855
354,2012-08-16,2012-08-28,2017-03-18,14102,9,SO49333,1,2071.4196,2071.4196,0,1117.8559,2071.4196,165.7136,51.7855
360,2012-08-16,2012-08-28,2017-03-19,14132,9,SO49334,1,2049.0982,2049.0982,0,1105.81,2049.0982,163.9279,51.2275
375,2012-08-16,2012-08-28,2017-03-20,23429,9,SO49335,1,2181.5625,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
377,2012-08-16,2012-08-28,2017-03-21,23523,9,SO49336,1,2181.5625,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
362,2012-08-16,2012-08-28,2017-03-22,27068,4,SO49337,1,2049.0982,2049.0982,0,1105.81,2049.0982,163.9279,51.2275
369,2012-08-16,2012-08-28,2017-03-23,23571,9,SO49338,1,2443.35,2443.35,0,1518.7864,2443.35,195.468,61.0838
362,2012-08-15,2012-08-27,2017-03-24,12612,10,SO49323,1,2049.0982,2049.0982,0,1105.81,2049.0982,163.9279,51.2275
352,2012-08-15,2012-08-27,2017-03-25,12461,8,SO49324,1,2071.4196,2071.4196,0,1117.8559,2071.4196,165.7136,51.7855
356,2012-08-15,2012-08-27,2017-03-26,14219,9,SO49325,1,2071.4196,2071.4196,0,1117.8559,2071.4196,165.7136,51.7855
360,2012-08-15,2012-08-27,2017-03-27,21305,6,SO49326,1,2049.0982,2049.0982,0,1105.81,2049.0982,163.9279,51.2275
369,2012-08-14,2012-08-26,2017-03-28,17086,8,SO49312,1,2443.35,2443.35,0,1518.7864,2443.35,195.468,61.0838
358,2012-08-14,2012-08-26,2017-03-29,14039,9,SO49313,1,2049.0982,2049.0982,0,1105.81,2049.0982,163.9279,51.2275
362,2012-08-14,2012-08-26,2017-03-30,14214,9,SO49314,1,2049.0982,2049.0982,0,1105.81,2049.0982,163.9279,51.2275
362,2012-08-14,2012-08-26,2017-03-31,14215,9,SO49315,1,2049.0982,2049.0982,0,1105.81,2049.0982,163.9279,51.2275
379,2012-08-14,2012-08-26,2017-04-01,23433,9,SO49316,1,2181.5625,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
381,2012-08-14,2012-08-26,2017-04-02,14355,1,SO49317,1,1000.4375,1000.4375,0,605.6492,1000.4375,80.035,25.0109
333,2012-08-14,2012-08-26,2017-04-03,27267,6,SO49318,1,782.99,782.99,0,486.7066,782.99,62.6392,19.5748
387,2012-08-14,2012-08-26,2017-04-04,25022,9,SO49319,1,1000.4375,1000.4375,0,605.6492,1000.4375,80.035,25.0109
373,2012-08-14,2012-08-26,2017-04-05,23649,9,SO49320,1,2181.5625,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
356,2012-08-14,2012-08-26,2017-04-06,27063,1,SO49321,1,2071.4196,2071.4196,0,1117.8559,2071.4196,165.7136,51.7855
329,2012-08-14,2012-08-26,2017-04-07,26747,9,SO49322,1,782.99,782.99,0,486.7066,782.99,62.6392,19.5748
377,2012-08-13,2012-08-25,2017-04-08,15665,7,SO49301,1,2181.5625,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
371,2012-08-13,2012-08-25,2017-04-09,15651,7,SO49302,1,2181.5625,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
377,2012-08-13,2012-08-25,2017-04-10,17103,8,SO49303,1,2181.5625,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
381,2012-08-13,2012-08-25,2017-04-11,19437,10,SO49304,1,1000.4375,1000.4375,0,605.6492,1000.4375,80.035,25.0109
371,2012-08-13,2012-08-25,2017-04-12,13866,4,SO49305,1,2181.5625,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
373,2012-08-13,2012-08-25,2017-04-13,13886,4,SO49306,1,2181.5625,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
358,2012-08-13,2012-08-25,2017-04-14,14071,9,SO49307,1,2049.0982,2049.0982,0,1105.81,2049.0982,163.9279,51.2275
352,2012-08-13,2012-08-25,2017-04-15,14128,9,SO49308,1,2071.4196,2071.4196,0,1117.8559,2071.4196,165.7136,51.7855
381,2012-08-13,2012-08-25,2017-04-16,14364,4,SO49309,1,1000.4375,1000.4375,0,605.6492,1000.4375,80.035,25.0109
337,2012-08-13,2012-08-25,2017-04-17,15527,4,SO49310,1,782.99,782.99,0,486.7066,782.99,62.6392,19.5748
335,2012-08-13,2012-08-25,2017-04-18,26743,9,SO49311,1,782.99,782.99,0,486.7066,782.99,62.6392,19.5748
369,2012-08-12,2012-08-24,2017-04-19,16940,8,SO49290,1,2443.35,2443.35,0,1518.7864,2443.35,195.468,61.0838
387,2012-08-12,2012-08-24,2017-04-20,19433,10,SO49291,1,1000.4375,1000.4375,0,605.6492,1000.4375,80.035,25.0109
389,2012-08-12,2012-08-24,2017-04-21,19038,8,SO49292,1,1000.4375,1000.4375,0,605.6492,1000.4375,80.035,25.0109
358,2012-08-12,2012-08-24,2017-04-22,12297,8,SO49293,1,2049.0982,2049.0982,0,1105.81,2049.0982,163.9279,51.2275
368,2012-08-12,2012-08-24,2017-04-23,13882,4,SO49294,1,2443.35,2443.35,0,1518.7864,2443.35,195.468,61.0838
362,2012-08-12,2012-08-24,2017-04-24,12388,8,SO49295,1,2049.0982,2049.0982,0,1105.81,2049.0982,163.9279,51.2275
356,2012-08-12,2012-08-24,2017-04-25,14010,9,SO49296,1,2071.4196,2071.4196,0,1117.8559,2071.4196,165.7136,51.7855
358,2012-08-12,2012-08-24,2017-04-26,14127,9,SO49297,1,2049.0982,2049.0982,0,1105.81,2049.0982,163.9279,51.2275
356,2012-08-12,2012-08-24,2017-04-27,14210,9,SO49298,1,2071.4196,2071.4196,0,1117.8559,2071.4196,165.7136,51.7855
377,2012-08-12,2012-08-24,2017-04-28,23533,9,SO49299,1,2181.5625,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
383,2012-08-12,2012-08-24,2017-04-29,14362,1,SO49300,1,1000.4375,1000.4375,0,605.6492,1000.4375,80.035,25.0109
368,2012-08-11,2012-08-23,2017-04-30,17815,10,SO49280,1,2443.35,2443.35,0,1518.7864,2443.35,195.468,61.0838
343,2012-08-11,2012-08-23,2017-05-01,19324,7,SO49281,1,782.99,782.99,0,486.7066,782.99,62.6392,19.5748
362,2012-08-11,2012-08-23,2017-05-02,14133,9,SO49282,1,2049.0982,2049.0982,0,1105.81,2049.0982,163.9279,51.2275
352,2012-08-11,2012-08-23,2017-05-03,14220,9,SO49283,1,2071.4196,2071.4196,0,1117.8559,2071.4196,165.7136,51.7855
375,2012-08-11,2012-08-23,2017-05-04,23436,9,SO49284,1,2181.5625,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
356,2012-08-11,2012-08-23,2017-05-05,27077,4,SO49285,1,2071.4196,2071.4196,0,1117.8559,2071.4196,165.7136,51.7855
352,2012-08-11,2012-08-23,2017-05-06,27050,1,SO49286,1,2071.4196,2071.4196,0,1117.8559,2071.4196,165.7136,51.7855
356,2012-08-11,2012-08-23,2017-05-07,14007,9,SO49287,1,2071.4196,2071.4196,0,1117.8559,2071.4196,165.7136,51.7855
354,2012-08-11,2012-08-23,2017-05-08,13994,9,SO49288,1,2071.4196,2071.4196,0,1117.8559,2071.4196,165.7136,51.7855
331,2012-08-11,2012-08-23,2017-05-09,26748,9,SO49289,1,782.99,782.99,0,486.7066,782.99,62.6392,19.5748
379,2012-08-10,2012-08-22,2017-05-10,17849,10,SO49276,1,2181.5625,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
352,2012-08-10,2012-08-22,2017-05-11,12615,10,SO49277,1,2071.4196,2071.4196,0,1117.8559,2071.4196,165.7136,51.7855
358,2012-08-10,2012-08-22,2017-05-12,14038,9,SO49278,1,2049.0982,2049.0982,0,1105.81,2049.0982,163.9279,51.2275
362,2012-08-10,2012-08-22,2017-05-13,14045,9,SO49279,1,2049.0982,2049.0982,0,1105.81,2049.0982,163.9279,51.2275
373,2012-08-09,2012-08-21,2017-05-14,13884,1,SO49269,1,2181.5625,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
352,2012-08-09,2012-08-21,2017-05-15,29412,7,SO49270,1,2071.4196,2071.4196,0,1117.8559,2071.4196,165.7136,51.7855
354,2012-08-09,2012-08-21,2017-05-16,12630,10,SO49271,1,2071.4196,2071.4196,0,1117.8559,2071.4196,165.7136,51.7855
362,2012-08-09,2012-08-21,2017-05-17,14055,9,SO49272,1,2049.0982,2049.0982,0,1105.81,2049.0982,163.9279,51.2275
352,2012-08-09,2012-08-21,2017-05-18,21272,6,SO49273,1,2071.4196,2071.4196,0,1117.8559,2071.4196,165.7136,51.7855
362,2012-08-09,2012-08-21,2017-05-19,21311,6,SO49274,1,2049.0982,2049.0982,0,1105.81,2049.0982,163.9279,51.2275
368,2012-08-09,2012-08-21,2017-05-20,23645,9,SO49275,1,2443.35,2443.35,0,1518.7864,2443.35,195.468,61.0838
368,2012-08-08,2012-08-20,2017-05-21,17828,10,SO49258,1,2443.35,2443.35,0,1518.7864,2443.35,195.468,61.0838
360,2012-08-08,2012-08-20,2017-05-22,29397,7,SO49259,1,2049.0982,2049.0982,0,1105.81,2049.0982,163.9279,51.2275
362,2012-08-08,2012-08-20,2017-05-23,12608,10,SO49260,1,2049.0982,2049.0982,0,1105.81,2049.0982,163.9279,51.2275
360,2012-08-08,2012-08-20,2017-05-24,12609,10,SO49261,1,2049.0982,2049.0982,0,1105.81,2049.0982,163.9279,51.2275
333,2012-08-08,2012-08-20,2017-05-25,19335,7,SO49262,1,782.99,782.99,0,486.7066,782.99,62.6392,19.5748
343,2012-08-08,2012-08-20,2017-05-26,20843,8,SO49263,1,782.99,782.99,0,486.7066,782.99,62.6392,19.5748
356,2012-08-08,2012-08-20,2017-05-27,14046,9,SO49264,1,2071.4196,2071.4196,0,1117.8559,2071.4196,165.7136,51.7855
356,2012-08-08,2012-08-20,2017-05-28,14050,9,SO49265,1,2071.4196,2071.4196,0,1117.8559,2071.4196,165.7136,51.7855
362,2012-08-08,2012-08-20,2017-05-29,14051,9,SO49266,1,2049.0982,2049.0982,0,1105.81,2049.0982,163.9279,51.2275
356,2012-08-08,2012-08-20,2017-05-30,14131,9,SO49267,1,2071.4196,2071.4196,0,1117.8559,2071.4196,165.7136,51.7855
356,2012-08-08,2012-08-20,2017-05-31,27056,4,SO49268,1,2071.4196,2071.4196,0,1117.8559,2071.4196,165.7136,51.7855
369,2012-08-07,2012-08-19,2017-06-01,17793,10,SO49247,1,2443.35,2443.35,0,1518.7864,2443.35,195.468,61.0838
387,2012-08-07,2012-08-19,2017-06-02,17766,7,SO49248,1,1000.4375,1000.4375,0,605.6492,1000.4375,80.035,25.0109
385,2012-08-07,2012-08-19,2017-06-03,17767,7,SO49249,1,1000.4375,1000.4375,0,605.6492,1000.4375,80.035,25.0109
343,2012-08-07,2012-08-19,2017-06-04,19323,7,SO49250,1,782.99,782.99,0,486.7066,782.99,62.6392,19.5748
377,2012-08-07,2012-08-19,2017-06-05,13871,4,SO49251,1,2181.5625,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
352,2012-08-07,2012-08-19,2017-06-06,12378,8,SO49252,1,2071.4196,2071.4196,0,1117.8559,2071.4196,165.7136,51.7855
360,2012-08-07,2012-08-19,2017-06-07,14211,9,SO49253,1,2049.0982,2049.0982,0,1105.81,2049.0982,163.9279,51.2275
358,2012-08-07,2012-08-19,2017-06-08,14216,9,SO49254,1,2049.0982,2049.0982,0,1105.81,2049.0982,163.9279,51.2275
327,2012-08-07,2012-08-19,2017-06-09,15523,1,SO49255,1,782.99,782.99,0,486.7066,782.99,62.6392,19.5748
354,2012-08-07,2012-08-19,2017-06-10,13997,9,SO49256,1,2071.4196,2071.4196,0,1117.8559,2071.4196,165.7136,51.7855
321,2012-08-07,2012-08-19,2017-06-11,26746,9,SO49257,1,782.99,782.99,0,486.7066,782.99,62.6392,19.5748
354,2012-08-06,2012-08-18,2017-06-12,14011,9,SO49239,1,2071.4196,2071.4196,0,1117.8559,2071.4196,165.7136,51.7855
352,2012-08-06,2012-08-18,2017-06-13,14058,9,SO49240,1,2071.4196,2071.4196,0,1117.8559,2071.4196,165.7136,51.7855
354,2012-08-06,2012-08-18,2017-06-14,14065,9,SO49241,1,2071.4196,2071.4196,0,1117.8559,2071.4196,165.7136,51.7855
368,2012-08-06,2012-08-18,2017-06-15,23524,9,SO49242,1,2443.35,2443.35,0,1518.7864,2443.35,195.468,61.0838
358,2012-08-06,2012-08-18,2017-06-16,27074,1,SO49243,1,2049.0982,2049.0982,0,1105.81,2049.0982,163.9279,51.2275
362,2012-08-06,2012-08-18,2017-06-17,21284,6,SO49244,1,2049.0982,2049.0982,0,1105.81,2049.0982,163.9279,51.2275
389,2012-08-06,2012-08-18,2017-06-18,25029,9,SO49245,1,1000.4375,1000.4375,0,605.6492,1000.4375,80.035,25.0109
373,2012-08-06,2012-08-18,2017-06-19,23640,9,SO49246,1,2181.5625,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
375,2012-08-05,2012-08-17,2017-06-20,17191,8,SO49225,1,2181.5625,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
370,2012-08-05,2012-08-17,2017-06-21,17792,10,SO49226,1,2443.35,2443.35,0,1518.7864,2443.35,195.468,61.0838
369,2012-08-05,2012-08-17,2017-06-22,13873,4,SO49227,1,2443.35,2443.35,0,1518.7864,2443.35,195.468,61.0838
360,2012-08-05,2012-08-17,2017-06-23,29404,7,SO49228,1,2049.0982,2049.0982,0,1105.81,2049.0982,163.9279,51.2275
356,2012-08-05,2012-08-17,2017-06-24,12390,8,SO49229,1,2071.4196,2071.4196,0,1117.8559,2071.4196,165.7136,51.7855
358,2012-08-05,2012-08-17,2017-06-25,21266,6,SO49230,1,2049.0982,2049.0982,0,1105.81,2049.0982,163.9279,51.2275
362,2012-08-05,2012-08-17,2017-06-26,27058,1,SO49231,1,2049.0982,2049.0982,0,1105.81,2049.0982,163.9279,51.2275
321,2012-08-05,2012-08-17,2017-06-27,15529,1,SO49232,1,782.99,782.99,0,486.7066,782.99,62.6392,19.5748
325,2012-08-05,2012-08-17,2017-06-28,15531,1,SO49233,1,782.99,782.99,0,486.7066,782.99,62.6392,19.5748
329,2012-08-05,2012-08-17,2017-06-29,15534,1,SO49234,1,782.99,782.99,0,486.7066,782.99,62.6392,19.5748
321,2012-08-05,2012-08-17,2017-06-30,15537,4,SO49235,1,782.99,782.99,0,486.7066,782.99,62.6392,19.5748
389,2012-08-05,2012-08-17,2017-07-01,25021,9,SO49236,1,1000.4375,1000.4375,0,605.6492,1000.4375,80.035,25.0109
385,2012-08-05,2012-08-17,2017-07-02,25035,9,SO49237,1,1000.4375,1000.4375,0,605.6492,1000.4375,80.035,25.0109
379,2012-08-05,2012-08-17,2017-07-03,23593,9,SO49238,1,2181.5625,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
377,2012-08-04,2012-08-16,2017-07-04,15637,7,SO49217,1,2181.5625,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
379,2012-08-04,2012-08-16,2017-07-05,26113,6,SO49218,1,2181.5625,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
362,2012-08-04,2012-08-16,2017-07-06,12619,10,SO49219,1,2049.0982,2049.0982,0,1105.81,2049.0982,163.9279,51.2275
352,2012-08-04,2012-08-16,2017-07-07,14032,9,SO49220,1,2071.4196,2071.4196,0,1117.8559,2071.4196,165.7136,51.7855
379,2012-08-04,2012-08-16,2017-07-08,23532,9,SO49221,1,2181.5625,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
352,2012-08-04,2012-08-16,2017-07-09,27078,4,SO49222,1,2071.4196,2071.4196,0,1117.8559,2071.4196,165.7136,51.7855
360,2012-08-04,2012-08-16,2017-07-10,27017,1,SO49223,1,2049.0982,2049.0982,0,1105.81,2049.0982,163.9279,51.2275
358,2012-08-04,2012-08-16,2017-07-11,27073,1,SO49224,1,2049.0982,2049.0982,0,1105.81,2049.0982,163.9279,51.2275
368,2012-08-03,2012-08-15,2017-07-12,17889,10,SO49200,1,2443.35,2443.35,0,1518.7864,2443.35,195.468,61.0838
370,2012-08-03,2012-08-15,2017-07-13,17795,10,SO49201,1,2443.35,2443.35,0,1518.7864,2443.35,195.468,61.0838
375,2012-08-03,2012-08-15,2017-07-14,17829,10,SO49202,1,2181.5625,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
331,2012-08-03,2012-08-15,2017-07-15,19343,7,SO49203,1,782.99,782.99,0,486.7066,782.99,62.6392,19.5748
352,2012-08-03,2012-08-15,2017-07-16,14103,9,SO49204,1,2071.4196,2071.4196,0,1117.8559,2071.4196,165.7136,51.7855
358,2012-08-03,2012-08-15,2017-07-17,14130,9,SO49205,1,2049.0982,2049.0982,0,1105.81,2049.0982,163.9279,51.2275
375,2012-08-03,2012-08-15,2017-07-18,23423,9,SO49206,1,2181.5625,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
369,2012-08-03,2012-08-15,2017-07-19,23432,9,SO49207,1,2443.35,2443.35,0,1518.7864,2443.35,195.468,61.0838
375,2012-08-03,2012-08-15,2017-07-20,23531,9,SO49208,1,2181.5625,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
371,2012-08-03,2012-08-15,2017-07-21,23541,9,SO49209,1,2181.5625,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
356,2012-08-03,2012-08-15,2017-07-22,21331,6,SO49210,1,2071.4196,2071.4196,0,1117.8559,2071.4196,165.7136,51.7855
354,2012-08-03,2012-08-15,2017-07-23,27020,4,SO49211,1,2071.4196,2071.4196,0,1117.8559,2071.4196,165.7136,51.7855
387,2012-08-03,2012-08-15,2017-07-24,14337,1,SO49212,1,1000.4375,1000.4375,0,605.6492,1000.4375,80.035,25.0109
387,2012-08-03,2012-08-15,2017-07-25,25034,9,SO49213,1,1000.4375,1000.4375,0,605.6492,1000.4375,80.035,25.0109
379,2012-08-03,2012-08-15,2017-07-26,23575,9,SO49214,1,2181.5625,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
325,2012-08-03,2012-08-15,2017-07-27,15521,4,SO49215,1,782.99,782.99,0,486.7066,782.99,62.6392,19.5748
327,2012-08-03,2012-08-15,2017-07-28,26749,9,SO49216,1,782.99,782.99,0,486.7066,782.99,62.6392,19.5748
387,2012-08-02,2012-08-14,2017-07-29,19435,10,SO49191,1,1000.4375,1000.4375,0,605.6492,1000.4375,80.035,25.0109
387,2012-08-02,2012-08-14,2017-07-30,19040,8,SO49192,1,1000.4375,1000.4375,0,605.6492,1000.4375,80.035,25.0109
360,2012-08-02,2012-08-14,2017-07-31,29390,7,SO49193,1,2049.0982,2049.0982,0,1105.81,2049.0982,163.9279,51.2275
335,2012-08-02,2012-08-14,2017-08-01,20922,10,SO49194,1,782.99,782.99,0,486.7066,782.99,62.6392,19.5748
321,2012-08-02,2012-08-14,2017-08-02,20845,8,SO49195,1,782.99,782.99,0,486.7066,782.99,62.6392,19.5748
354,2012-08-02,2012-08-14,2017-08-03,12386,8,SO49196,1,2071.4196,2071.4196,0,1117.8559,2071.4196,165.7136,51.7855
360,2012-08-02,2012-08-14,2017-08-04,29415,7,SO49197,1,2049.0982,2049.0982,0,1105.81,2049.0982,163.9279,51.2275
343,2012-08-02,2012-08-14,2017-08-05,26662,9,SO49198,1,782.99,782.99,0,486.7066,782.99,62.6392,19.5748
337,2012-08-02,2012-08-14,2017-08-06,26667,9,SO49199,1,782.99,782.99,0,486.7066,782.99,62.6392,19.5748
375,2012-08-01,2012-08-13,2017-08-07,17890,10,SO49181,1,2181.5625,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
369,2012-08-01,2012-08-13,2017-08-08,16830,8,SO49182,1,2443.35,2443.35,0,1518.7864,2443.35,195.468,61.0838
370,2012-08-01,2012-08-13,2017-08-09,16944,8,SO49183,1,2443.35,2443.35,0,1518.7864,2443.35,195.468,61.0838
362,2012-08-01,2012-08-13,2017-08-10,14129,9,SO49184,1,2049.0982,2049.0982,0,1105.81,2049.0982,163.9279,51.2275
362,2012-08-01,2012-08-13,2017-08-11,14134,9,SO49185,1,2049.0982,2049.0982,0,1105.81,2049.0982,163.9279,51.2275
370,2012-08-01,2012-08-13,2017-08-12,23526,9,SO49186,1,2443.35,2443.35,0,1518.7864,2443.35,195.468,61.0838
379,2012-08-01,2012-08-13,2017-08-13,23545,9,SO49187,1,2181.5625,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
358,2012-08-01,2012-08-13,2017-08-14,26815,1,SO49188,1,2049.0982,2049.0982,0,1105.81,2049.0982,163.9279,51.2275
341,2012-08-01,2012-08-13,2017-08-15,15525,4,SO49189,1,782.99,782.99,0,486.7066,782.99,62.6392,19.5748
383,2012-08-01,2012-08-13,2017-08-16,25033,9,SO49190,1,1000.4375,1000.4375,0,605.6492,1000.4375,80.035,25.0109
375,2012-07-31,2012-08-12,2017-08-17,13865,4,SO49171,1,2181.5625,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
368,2012-07-31,2012-08-12,2017-08-18,13885,1,SO49172,1,2443.35,2443.35,0,1518.7864,2443.35,195.468,61.0838
352,2012-07-31,2012-08-12,2017-08-19,14047,9,SO49173,1,2071.4196,2071.4196,0,1117.8559,2071.4196,165.7136,51.7855
354,2012-07-31,2012-08-12,2017-08-20,14049,9,SO49174,1,2071.4196,2071.4196,0,1117.8559,2071.4196,165.7136,51.7855
370,2012-07-31,2012-08-12,2017-08-21,23431,9,SO49175,1,2443.35,2443.35,0,1518.7864,2443.35,195.468,61.0838
356,2012-07-31,2012-08-12,2017-08-22,27054,4,SO49176,1,2071.4196,2071.4196,0,1117.8559,2071.4196,165.7136,51.7855
354,2012-07-31,2012-08-12,2017-08-23,27064,1,SO49177,1,2071.4196,2071.4196,0,1117.8559,2071.4196,165.7136,51.7855
387,2012-07-31,2012-08-12,2017-08-24,14342,1,SO49178,1,1000.4375,1000.4375,0,605.6492,1000.4375,80.035,25.0109
381,2012-07-31,2012-08-12,2017-08-25,14365,4,SO49179,1,1000.4375,1000.4375,0,605.6492,1000.4375,80.035,25.0109
333,2012-07-31,2012-08-12,2017-08-26,26744,9,SO49180,1,782.99,782.99,0,486.7066,782.99,62.6392,19.5748
362,2012-07-30,2012-08-11,2017-08-27,29389,7,SO49031,1,2049.0982,2049.0982,0,1105.81,2049.0982,163.9279,51.2275
368,2012-07-30,2012-08-11,2017-08-28,15085,7,SO49032,1,2443.35,2443.35,0,1518.7864,2443.35,195.468,61.0838
375,2012-07-30,2012-08-11,2017-08-29,13747,1,SO49033,1,2181.5625,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
368,2012-07-30,2012-08-11,2017-08-30,23321,9,SO49034,1,2443.35,2443.35,0,1518.7864,2443.35,195.468,61.0838
